,p,d,q,MAPE,MAE,RMSE,BIC,AIC
157,5,0,7,31.30290316,3.016955319675904,4.2532619883700935,17.184025053555054,5.521597128046343
158,5,0,8,45.27452628,4.394507778014254,6.268807792189919,14.247147594390345,3.168746382
159,5,0,9,51.62375474058386,5.014677077533358,7.240587542077323,19.18067071060562,9.287369217
160,5,1,0,7.882166531990106,0.7414047523109513,0.9190159819572026,10.281610843509739,4.387162026996068
161,5,1,1,8.281239294322155,0.773210965,0.9745591543814331,12.180156140556372,5.303299187957089
162,5,1,2,75.09789846826916,6.136372137287576,10.674800547154224,4425.928749209942,4418.069484121258
163,5,1,3,13.388161789414616,1.2779654472484565,1.6500522004768605,16.920884225160503,8.079211000389998
164,5,1,4,20.32796711534862,1.9600495273382108,2.681285490246825,146.91287328885136,137.08879192799526
165,5,1,5,41.63990958384501,4.005138650897531,5.838235158029334,13.669741319657813,3.630486979196218
166,5,1,6,21.235338337892774,2.0423094300344453,2.742545448651492,14.810216797373965,4.813850004080784
167,5,1,7,28.970540881949614,2.7788186287346295,3.9341368940957118,14.23696034288577,4.635679292560295
168,5,1,8,27.843907148067473,2.687131370236103,3.7510726089790687,14.496056762630493,5.839417956080028
169,5,1,9,51.38498951547696,4.965433212122008,7.272717603042734,20.38865884,13.818219359253058
170,5,2,0,1760.4317929647864,145.22379573473015,337.27508675923167,3.342316655566988,-2.133640257
171,5,2,1,829.0513796275363,66.08278019470507,110.32438663209669,6677.114253371072,6670.725636972597
172,5,2,2,125.86570926143808,9.553720828021628,12.649179183109414,19.654570344089837,12.353294460117766
173,5,2,3,22.550172684391587,1.9171938150082002,3.600629501497681,19.039305181260847,10.825369811792271
174,5,2,4,33.334134048745284,2.8186490655097405,5.235455127972289,135341.60106538885,135332.47447053393
